,block,Unnamed: 0,accelerometer_x_mean,accelerometer_x_std,accelerometer_y_mean,accelerometer_y_std,accelerometer_z_mean,accelerometer_z_std,gyroscope_x_mean,gyroscope_x_std,gyroscope_y_mean,gyroscope_y_std,gyroscope_z_mean,gyroscope_z_std,DES,block_group
951,951.0,,0.08155288961267325,0.06853086398368782,0.039796249949456616,0.10746972847028413,0.15880858325953714,0.03636396317232979,0.19244207294273527,0.21153500910700765,0.22459747268079128,0.16467281531949315,0.1544710441822251,0.16818140612453697,0.05685399586832709,190
952,952.0,,0.10430418339663065,0.10479320954675739,0.1568603621992158,0.0649821311646288,0.22357876213255107,0.5317466436498395,0.1443506440878605,0.08442021303848254,0.37883183797665804,0.2984743840452691,0.39174455525339474,0.12599703618289831,0.049736365521740426,190
953,953.0,,0.08557079318007803,0.20815612387079227,0.3777950772103867,0.028786495348627972,0.08628692958009422,0.12280430862112825,0.1720000305236708,0.07349692443056788,0.10866913011346449,0.059098588599719865,0.06942884591558328,0.10565026859727261,0.033925677905128945,190
954,954.0,,0.06890622442466067,0.26680614933693864,0.2831768461598525,0.37202790774810474,0.2555756675829438,0.1522596502191605,0.10766724263117841,0.13236647344745656,0.1734220693616332,0.1376691492320773,0.02699002573156228,0.14039603851764343,0.1744597738851867,190
955,955.0,,0.15913756326628614,0.17412536305311713,0.05501215002510085,0.14607401692503358,0.18137580695150712,0.08136538056895591,0.2016600078753615,0.5647577841866215,0.04655679869286475,0.08294315387013837,0.23461095408096974,0.05247441369172585,0.07936475347703814,191
956,956.0,,0.3152014615004465,0.07880149901758075,0.311543503192379,0.26322352112412306,0.21222409897719136,0.3074574402893765,0.038214723059868595,0.16227581474538755,0.3796801428942733,0.24716436665451724,0.31446756015003313,0.2133233528331565,0.11860575165592553,191
957,957.0,,0.08260096777749112,0.01341793327158236,0.06947773426908818,0.02672277577207251,0.1628955919347891,0.19135334728771441,0.015483024521943863,0.2825041925431956,0.17034658108020242,0.126012247382829,0.23364706760598428,0.15337581897894798,0.022707985717692832,191
958,958.0,,0.11564192513990763,0.06650973762602128,0.13392082220717702,0.18684224954124115,0.08189948016215196,0.2262353012252201,0.0674917016216944,0.26801098180769073,0.09409290220353095,0.196979139654084,0.17409976121254858,0.020566332314797292,0.08066683770823994,191
959,959.0,,0.21771460127873413,0.11578426032010886,0.3184315816775732,0.061434819190748516,0.1474583906622186,0.1478292494756327,0.11819540924587664,0.2209003417862446,0.053885998932563524,0.008384153931206785,0.11759439123979713,0.0398887168251738,0.040853265295678266,191
960,960.0,,0.12936987867246388,0.09740413066557521,0.02520383168678873,0.19460755728093848,0.07826520090744961,0.28445727621962924,0.023314636003308343,0.21221124763352572,0.13334332303310062,0.10029952367904997,0.22777242642929887,0.12663411262814547,0.08509265128536482,192
961,961.0,,0.16171663648882226,0.1777383161084041,0.05423169758982145,0.0876098216919188,0.03887224413468006,0.10032784274770579,0.2924985479249982,0.22970706305435634,0.039529061156280895,0.31079367261636237,0.19335473704885367,0.12097303988036438,0.05314992221979578,192
962,962.0,,0.15320267265936352,0.09789438969231165,0.15676431313904005,0.09669146235839753,0.12296703294118917,0.3976690913007838,0.10587616906716077,0.19408981174646392,0.25454474980684144,0.09992686310817839,0.09103701779962378,0.12338507295058791,0.05223432769193245,192
963,963.0,,0.15975026914021156,0.14483409570506428,0.26839620466855174,0.23732097799337298,0.13229880491860505,0.5187821250429862,0.13953294957937148,0.275810338001346,0.020257183953054276,0.2517300346412261,0.02546136472035828,0.08826295065595124,0.1094096824543638,192
964,964.0,,0.1564294563444818,0.06809282501303683,0.01826857938211394,0.0315729190197262,0.16041652207448773,0.04579698377814676,0.19308265477954578,0.10608000437888221,0.16781032302687918,0.05813667535405802,0.2199719375309329,0.03924354272632613,0.027469865065940277,192
965,965.0,,0.06989948137179326,0.10326009134938427,0.07255747029187169,0.07948570693455242,0.11970391555874685,0.08990394914631639,0.0791051510493384,0.07915270618910315,0.31763076486386166,0.028907414068507047,0.2515815414209886,0.0946278230792509,0.045228280093204266,193
966,966.0,,0.26687840402319746,0.5741983497266938,0.2481604941283872,0.5556240860785415,0.21615607963665254,0.3746263927103981,0.36874236831102114,0.5153984292251077,0.15797953646660118,0.5368340095060815,0.09096420615065448,0.49621924070789764,0.2706447262701796,193
967,967.0,,0.3289552891588189,0.49102623222304187,0.17894114222671914,0.48788508542310094,0.2322929009883444,0.5942117755693718,0.1851276728719797,0.18434347600282094,0.2745695331022659,0.23385489519867947,0.3510092746136449,0.3703056062466686,0.23583317726384462,193
968,968.0,,0.11736955060970646,0.06621718783207409,0.14580425182562207,0.033886545116106566,0.13577218265305868,0.09626556060443894,0.36461997159838844,0.08335421703317876,0.1996086324461283,0.10860188519812362,0.04701765738617121,0.16971457465029668,0.027910524183865477,193
969,969.0,,0.1204046652304873,0.33538763266369215,0.1352868782764595,0.23215744344629996,0.17058527345766444,0.12515555166133185,0.2756950433100587,0.12738699769666562,0.10824827642475389,0.30915517864974845,0.22673040848646073,0.1531266442120878,0.12651832676374508,193
970,970.0,,0.10175347364485937,0.12651917898963824,0.26840695198392084,0.200753207296545,0.12173515757052494,0.40810192371918946,0.3676029570787003,0.062479214719425906,0.13260693065381693,0.11002985124804011,0.40828430412495187,0.06333916336558791,0.09213282856943722,194
971,971.0,,0.018952643073592373,0.08749895541356983,0.22502880054750243,0.06654172320583242,0.15249342200056268,0.21432573078038664,0.16142260179377232,0.12550942019050654,0.24298940974063127,0.18356689219105052,0.11964116176271591,0.07606205735234141,0.04301298317306527,194
972,972.0,,0.28025700704701545,0.09117191382313254,0.21010642323951112,0.09398938202881638,0.08712095786123036,0.1720929221070855,0.21242766622490297,0.044358381377566695,0.2550172697014015,0.04980496544340328,0.24804868675000405,0.0041481740427455754,0.04741601270886655,194
973,973.0,,0.21326234388033954,0.22305931719210959,0.0642157940096237,0.2458040222825619,0.16993352328705535,0.2551327079401791,0.18498206416442414,0.5625631529389851,0.14490292894644952,0.05079136679059584,0.20055567850775172,0.1506724705496109,0.11894942385229575,194
974,974.0,,0.07544678387535815,0.07913618482084905,0.09352180512371248,0.11370611687408679,0.12541176922732217,0.11942091022990271,0.23054266952106992,0.1919163448129618,0.09850265043237358,0.28736447155295525,0.4041600272724097,0.07334511227824032,0.05911004429957127,194
975,975.0,,0.14052003138483132,0.2690689473512588,0.08187983123312002,0.07944971696686369,0.08623357843248027,0.16613035996481787,0.34181681738426906,0.11762866267339975,0.2524250539710252,0.1961488669519984,0.1589015766851734,0.01823169456155272,0.05863515616711036,195
976,976.0,,0.19475319439181024,0.05003517845080916,0.11861833135563125,0.05730170003271254,0.2814287219429358,0.2907041892672944,0.28343970237616783,0.19645439278630278,0.31944748037078835,0.20232543678893208,0.43204472927508997,0.26660557449024985,0.045301272714601784,195
977,977.0,,0.16704597961538084,0.0618292163362888,0.3010091544203795,0.04676033973016,0.022054852271360073,0.10169278897580274,0.1842705551992713,0.04316011495310452,0.1540106855779966,0.17096994331077411,0.1508445060609451,0.10177037825106224,0.025953058236779198,195
978,978.0,,0.07056977213546138,0.21916497017803488,0.06541970863132256,0.12553764361495087,0.059975127941168216,0.13757994332320211,0.0797447234797228,0.14208684027646246,0.2526977133052474,0.13352067042748197,0.07370523849686302,0.08962924409754744,0.06923186293643323,195
979,979.0,,0.23255608524575658,0.3445048583445375,0.30340296120780474,0.38360520090137684,0.23426929515804618,0.4077751186649321,0.32304803657650527,0.4438864979463025,0.25995182222123786,0.31928481401177206,0.08208536337140332,0.32687627232453376,0.18690147622360975,195
980,980.0,,0.1086970148081414,0.27540772649210277,0.02110411665847693,0.07595419015429164,0.17519827585333583,0.055287987308252774,0.13533635634745775,0.047154076736190056,0.2745479469251737,0.06408961456199509,0.12679659450097272,0.11637596488437463,0.06196015684122681,196
981,981.0,,0.2187330009371167,0.13910943677959559,0.2846435604824277,0.12145865401948201,0.18254330512879113,0.12983201870151848,0.14077037919257213,0.17105821671450927,0.2478448481972966,0.09341109715278258,0.269715581858267,0.06408397115132779,0.06779855586496408,196
982,982.0,,0.319057164705307,0.3514854648330574,0.0849315119639946,0.4180447851189413,0.19758659586304922,0.20205327094270178,0.08772881185139128,0.45967109331153677,0.3711904463307754,0.38317443588522726,0.2542359394185508,0.4219471277156109,0.1990227145455871,196
983,983.0,,0.22478627377619126,0.10946912768965057,0.40577933594377225,0.21739050296030724,0.40788446441752213,0.36443998593381083,0.12227981022535331,0.20189229069057504,0.1616811225163045,0.1928788334987318,0.13456058457661266,0.20642294246122625,0.11538734125364825,196
984,984.0,,0.11832410659385606,0.3535039360002983,0.15638287244048132,0.1235579068581919,0.16246128372159332,0.20751344081859646,0.24815140373108538,0.02010584494088291,0.12981752105644048,0.14883764884790768,0.12594334611562039,0.03663528699984634,0.08560943050521244,196
985,985.0,,0.1820100676391768,0.1745860432713268,0.13985852347322686,0.21934587421497465,0.2502522218541715,0.28638367588501323,0.19107570689373657,0.15464095844741416,0.26464017756831976,0.17443560258695368,0.20826760160757785,0.08691303374536824,0.1113600391049006,197
986,986.0,,0.06607110543546099,0.1969287749241928,0.1444773431073372,0.08612090260100579,0.14588505545241087,0.19541752447841038,0.17327928683958094,0.040443079199169445,0.253156363679293,0.19342660279723287,0.06373826461754606,0.1185337976069201,0.05906043090645257,197
987,987.0,,0.09770923254234037,0.07157565242687597,0.029324521688976795,0.02526598828642323,0.1692424629952915,0.14488973198022698,0.3455724806221336,0.08524114613637204,0.2801309676106112,0.11171571722716238,0.23674794540013794,0.0405387528077827,0.026663079126183528,197
988,988.0,,0.060347235349828374,0.19095833154865216,0.15399027583241726,0.2224671059656763,0.1888914575615307,0.31172146319642197,0.13878919786750135,0.3359336024795795,0.2092554916798159,0.12384288863756074,0.15177617972880603,0.18318127226181305,0.11001312315702448,197
989,989.0,,0.40336018670875506,0.4461813178767344,0.28816573003410284,0.28763947076022883,0.11802739338414894,0.5672545206713182,0.3017203368255198,0.03883631830997797,0.1999939553148294,0.24827506466388558,0.2773488755345919,0.3181044014907672,0.15265661922342588,197
990,990.0,,0.17750286028356738,0.23130672747080483,0.17537646065070925,0.1392681946905889,0.07869054011828842,0.18190588317178313,0.2683398118111788,0.13921184173686607,0.28190849531704676,0.1542022093555266,0.13842104392280583,0.23445837153236693,0.07723328139055836,198
991,991.0,,0.1515933782250833,0.041008548195486945,0.09370095722291924,0.15809162821671152,0.1858365982763245,0.09308541570284706,0.3756580400071019,0.03558043273903648,0.04905064718916885,0.04862823588277888,0.17780978098238504,0.10091185140079671,0.0728078293463801,198
992,992.0,,0.1776689145862736,0.09558473804295878,0.1307735283380792,0.07912046446284932,0.14195054241757435,0.08111329104491684,0.04663836363390531,0.01807190309078407,0.1715597418343123,0.15055558729158067,0.11219878094821115,0.05001338513665496,0.047091338642221356,198
993,993.0,,0.22206074146808244,0.24234068644927365,0.11092861916688433,0.25100662510943217,0.16684218609449472,0.22251136815543032,0.13750832219374645,0.11136016855507973,0.20688003516677153,0.13396715967716147,0.14974352448765627,0.02934363333081484,0.12273003093307279,198
994,994.0,,0.09142226953472699,0.08331024634905619,0.16391949358472593,0.039732509401732265,0.22687626461394095,0.1181576469452406,0.07732670674284582,0.3305989461582643,0.12677198842518614,0.11597594806794927,0.1774250243877448,0.12406222855997007,0.03672257928264287,198
995,995.0,,0.21310303912615436,0.0729603819228471,0.34753335849214323,0.29053520850781195,0.11314357202043146,0.32219701462450034,0.3477206464434612,0.0993922552853598,0.09866668462506209,0.22614985784641148,0.2069088814135966,0.29791776512150975,0.12228556362066775,199
996,996.0,,0.16524625930956857,0.2297965229202131,0.35788066901585824,0.37147199070070047,0.25070761348221965,0.1735871999395358,0.08299455544195301,0.14314667410299536,0.25433935003892205,0.15783192084329595,0.1240668484991432,0.2960919470122066,0.17187150736706724,199
997,997.0,,0.02170152472967127,0.17751775700237313,0.027634490638311374,0.3744919596867759,0.26560439334564995,0.33887810242503474,0.11672333011750052,0.22162372124603663,0.15395476638648956,0.09657669854722843,0.1481550723609061,0.1662715359267976,0.16819332304356616,199
998,998.0,,0.0066263245991390295,0.450443858422607,0.25154887568655193,0.2952497617823544,0.19175596503043105,0.2867723770276407,0.1439942483084228,0.11172330326980513,0.08900796774243275,0.3622635697318762,0.15843571395203215,0.1346868662689946,0.16072573957067923,199
999,999.0,,0.044548352926125474,0.5523347819673513,0.2225458175409657,0.4120315610101791,0.1117429319637245,0.6030514185685606,0.10667654118454191,0.053106125609819414,0.17657116389836783,0.10788552096608992,0.20992382422431646,0.1910764297044639,0.20385111767759928,199
1000,1000.0,,0.127027985215162,0.20571695969816498,0.15292426546680774,0.10212396440053166,0.10735925014065935,0.12301859442564649,0.24167655194544183,0.17515999518370476,0.16523118527615782,0.1551149343936681,0.24407268530903853,0.12075659667059718,0.06284332704994183,200
1001,1001.0,,0.051499136964751134,0.12092934034650797,0.3227700328915025,0.11235527409553688,0.04254374738239559,0.039936209185419284,0.24304997254288033,0.10027646383102229,0.13285171428080453,0.228789107550271,0.20263535087570003,0.1033845036815686,0.056564352494079026,200
1002,1002.0,,0.04098347734286674,0.2622656507766082,0.18489424167646318,0.21142845560560727,0.032482520790660885,0.22546185875894367,0.2154187116917362,0.20205000559383346,0.13694428322955343,0.12375669223770902,0.2359425579255307,0.23655322042660923,0.10286164620609578,200
1003,1003.0,,0.19582022261263443,0.16336097450236206,0.09229972942967646,0.1615729350111183,0.1283080930765294,0.08342094244877303,0.3186158561383022,0.16319848111055443,0.03507470774418063,0.34118153490897857,0.21872129380382305,0.09296911415015116,0.0843496180015587,200
1004,1004.0,,0.20232698486883122,0.34696491743234525,0.14082715767964155,0.3709773133299427,0.25807573121177846,0.3969146368604054,0.2722643036778707,0.4545899400311463,0.2818192693862638,0.5067880741960635,0.3758626786148296,0.4165648889572512,0.1866671931864011,200
1005,1005.0,,0.024369624875256814,0.10834696606684506,0.09191851064280496,0.10036903335136617,0.025900439585645044,0.1896868653434412,0.2508430325986543,0.20116474945519827,0.2413812738716806,0.15944284076759768,0.2743727522269462,0.1204071725099705,0.04940728641507568,201
1006,1006.0,,0.12635922899702143,0.03931538527062534,0.06488490657946343,0.10183856014111975,0.07740186928576234,0.06799572344214147,0.07393457266840564,0.18342467969872034,0.1276588045000971,0.09154836458568553,0.0739879059043676,0.08613416180993845,0.0463019731077652,201
1007,1007.0,,0.09445168510983523,0.1747695243136059,0.12660193257869087,0.14593314855531309,0.09782487115238735,0.08340190561786222,0.24209913305673814,0.1057737361822231,0.32732281909280747,0.06900753218357149,0.08944088336774234,0.13369802124019065,0.07461109102734916,201
1008,1008.0,,0.09689939727641211,0.2636871679326783,0.1349220609682701,0.3247453889937546,0.20784452664791353,0.013033078547934045,0.19759097688016058,0.1105654234766632,0.12470212403412048,0.39589969646006423,0.15088202363315367,0.03222647471997664,0.15694134944866794,201
1009,1009.0,,0.19862782493811484,0.14945018865342255,0.02865971367350609,0.17800996432406738,0.13036467731038956,0.37406181727649707,0.1700524043362207,0.10886472660769506,0.15674473607034545,0.09681374401269316,0.1305604998537388,0.1484745909762022,0.08650194110568563,201
1010,1010.0,,0.12344668857977327,0.04957080297627094,0.0650647297145567,0.10118078015693907,0.25608505108359886,0.15123413025653196,0.06333798272854327,0.03334985066086384,0.275707688905051,0.10018757664889814,0.13271592522229766,0.13903022929163633,0.05783802379272701,202
1011,1011.0,,0.14398295250595747,0.4628499515565495,0.24540673634619709,0.35971636613676944,0.0963979073866773,0.31607524565063694,0.24196234522430202,0.11851552994197,0.1446920613054077,0.46679651437820974,0.20538959807851173,0.27193414784258124,0.1814089542300957,202
1012,1012.0,,0.22833718076878376,0.2515786531488021,0.09653086780328661,0.30373819383283884,0.07219839437210185,0.379839095945419,0.10336540069261137,0.13840041619089172,0.12393942002537107,0.24165249529723137,0.155807014567633,0.22258477175918118,0.13922820573825442,202
1013,1013.0,,0.19403024958512222,0.13406758102808203,0.1142035756001835,0.15526455776727036,0.17426093884084964,0.10651307302669473,0.4518532228803825,0.13172387080939302,0.3401804689133289,0.0681404370801898,0.3188287738408207,0.2750977110273275,0.07979572190331569,202
1014,1014.0,,0.2690706962396988,0.11860495365208717,0.22246871780712954,0.10189841164345416,0.13749925150098818,0.20612658957919894,0.33427935503642014,0.2597906693164828,0.14272948278701017,0.13741791873306977,0.1103761224094129,0.13631814956470692,0.05721584574319949,202
1015,1015.0,,0.2643262466746281,0.33239761942188,0.2332071415569165,0.586938371959726,0.4107182170195461,0.39698301462049584,0.11316657426467784,0.26318340662666845,0.5167623108687653,0.5036860678100364,0.04577395668251469,0.4173404963639372,0.2728300170033798,203
1016,1016.0,,0.15026408261834723,0.3461427984402792,0.0398396016883847,0.25452639424983675,0.23129869424051588,0.16317243237586168,0.34167984090416836,0.3376969225801495,0.12262757784785872,0.3103986153813509,0.2261877096492383,0.3195962003512011,0.13988329196975546,203
1017,1017.0,,0.2563636404126052,0.09494602175224846,0.0754862631348153,0.03207535732875784,0.06594812034120501,0.25823893865427183,0.2980944555842009,0.08728951112121885,0.027166353611434706,0.09854552539091566,0.19308573792991818,0.03271014024635351,0.024743167106156982,203
1018,1018.0,,0.11739503924249513,0.38286638593553235,0.2854434477916813,0.5148942973015954,0.3936479998480659,0.22622500473397567,0.12136376846087098,0.21914418098006336,0.29180860359145977,0.37771203240094475,0.14110834352750082,0.4891459593097316,0.24859762558843232,203
1019,1019.0,,0.16568082343586588,0.014324300547466834,0.179632460249406,0.1229636472971803,0.22487278297718008,0.07326115638108702,0.14599668765260304,0.1859786026830396,0.4148472744280767,0.15821271915246868,0.19531756991497443,0.17159621680460174,0.06185527897222132,203
1020,1020.0,,0.08531525710441397,0.21301803234707797,0.03140651578925433,0.07001487556168004,0.06942784490791613,0.12210937606237077,0.30084108509289187,0.1411832686567293,0.0929327225480643,0.07741256223949851,0.016295050319982154,0.2162459514232664,0.04901321688286368,204
1021,1021.0,,0.17781210400524655,0.22680497635788582,0.23660269758774566,0.12860783067405715,0.12073240132511748,0.17559964394175592,0.1857400787650307,0.048500440483450466,0.12551412414043575,0.14478517732679388,0.11373993503829131,0.24958473427712574,0.07543557234677402,204
1022,1022.0,,0.25146706225533066,0.1611934334243476,0.08264561832747741,0.12320317942215825,0.19429044270845866,0.12729412776756724,0.18282768856901274,0.20094267168299998,0.31579490587068276,0.21544295238963881,0.156989702234994,0.2828868961946255,0.07345103647488321,204
1023,1023.0,,0.07711120947900607,0.34021777433424927,0.18066941065137754,0.1664117496155868,0.22105483337611168,0.040004679032971155,0.3945074858249184,0.4113199525442412,0.28280834519400194,0.33574570650647867,0.11689896015375438,0.19830351413693204,0.10658531300214631,204
1024,1024.0,,0.08117002881939649,0.1674972481897345,0.13491199928879238,0.09559167876481761,0.21680431037080983,0.23098542143690873,0.3295694642554962,0.10641599111248623,0.23561907466487525,0.08470573324323842,0.17974060817912885,0.07151920036642907,0.06270794526984794,204
1025,1025.0,,0.1736352076079726,0.11428517482477188,0.38571106003243655,0.09995384381022172,0.16245593436507802,0.05813886921633267,0.4971534538442595,0.050015036851768134,0.2061073668102663,0.12519733495589866,0.2607503226171044,0.029689662332351603,0.05699968159740007,205
1026,1026.0,,0.1205572476349229,0.5428281403242939,0.23798964731399702,0.10110250142865879,0.11499587523551526,0.12168601444636865,0.3006473983698103,0.16574172563437553,0.40583399977013623,0.21534497517316237,0.16152436629361036,0.2489627985659431,0.09204142441145877,205
1027,1027.0,,0.029178875855073515,0.355437161502159,0.2874518012928647,0.3810539791513509,0.2719816057347155,0.27505474928231827,0.1878494312383349,0.26833061262376734,0.3041069265814909,0.2600192771370456,0.18164615637553364,0.12565867141859732,0.18746682510566998,205
1028,1028.0,,0.31472338457252286,0.25369979411245336,0.07610456734383553,0.11930485803949961,0.17201366856531558,0.635183386346884,0.10344899344767412,0.21343564593060932,0.13037741350535106,0.3926958572952333,0.04380703351391101,0.12426365913199186,0.07983046926374045,205
1029,1029.0,,0.27832040214717074,0.07060499388319438,0.1364531080648246,0.13228218662594632,0.22401385928767437,0.04729326614092483,0.08413431790144678,0.6423840164543918,0.1971491242567263,0.06388575614111797,0.09012444082403137,0.04827289689488299,0.06809659756992803,205
1030,1030.0,,0.267053723777421,0.06528460465313181,0.2690804007333774,0.04644852900400084,0.07304199959957805,0.0845082748317028,0.33920311129425607,0.21679427806368154,0.08255034592177375,0.11949115175188925,0.23955482136359826,0.0464090413300817,0.028255333913022852,206
1031,1031.0,,0.28414085919770843,0.17102910750134726,0.2684932746977051,0.13321587386332262,0.20544670108121602,0.10058851466624845,0.09872022958537714,0.06494110482429448,0.06973590696306307,0.21613783004378234,0.04209858054029941,0.12852790096532218,0.07786813811802211,206
1032,1032.0,,0.049210200916841494,0.047122764274863775,0.07837033317014305,0.12042603991637049,0.2343711407607023,0.008076298548092673,0.05161336598026288,0.02706406267940019,0.20547308826790503,0.014714021395948445,0.026711163752199004,0.045931168201137816,0.061850854457913114,206
1033,1033.0,,0.19570693381618748,0.07583715408946949,0.18787246482559353,0.022736608383165366,0.09276319838952915,0.09977563298052057,0.22170248513601618,0.04466146944613382,0.11905231795236744,0.18626488930487187,0.11337814728250246,0.09042149582592848,0.022718176146092228,206
1034,1034.0,,0.1576880459530226,0.32754580862919047,0.1356548350773004,0.28794046347382607,0.27038788011579057,0.34792247311396396,0.367677756955679,0.4441451437196166,0.14971673163630106,0.28964182527398674,0.08690883407215898,0.2664648897457648,0.15229167138370883,206
1035,1035.0,,0.15161945131987428,0.029889776220737792,0.19573928510871255,0.053812638234808925,0.3018069720635092,0.34470917885445707,0.23846921105989669,0.18239023390830345,0.19129033004481164,0.1401679050140189,0.04845842045466061,0.027954973369958183,0.04173301637830804,207
1036,1036.0,,0.300394963241931,0.20094961401566358,0.16793023110713162,0.22096417971880933,0.1928429648798912,0.18911172606064916,0.2345046942049107,0.31753722196535966,0.18968317479060476,0.29728167714700776,0.12187271976680591,0.23614162667806657,0.1129197566544069,207
1037,1037.0,,0.14685446998475946,0.16056240645822462,0.3542900252644161,0.29762003870666864,0.2380782726404923,0.26899794741583233,0.3514869244206325,0.2700935532512459,0.3138432560541965,0.11132774509354706,0.16036228062019683,0.3326650027738034,0.13820724276017235,207
1038,1038.0,,0.007894504094733957,0.013113321510218708,0.09561267251155459,0.027930937072418973,0.2561769823559585,0.509386798662924,0.03740246831195276,0.23546104097713658,0.1327885735734981,0.09731904686514357,0.29868225775899515,0.11224020794279642,0.028104213851284983,207
1039,1039.0,,0.1523393579179233,0.14167254629317544,0.08744441744540604,0.2535140336937447,0.061079246714648726,0.3639840384434101,0.14723157355816066,0.2678949193541351,0.1557660907370692,0.10385867631606821,0.04968333674152554,0.2800979248678529,0.10983343114208811,207
1040,1040.0,,0.047634742384927084,0.15961855734911448,0.15049290559854797,0.07504389493769748,0.08432210601394453,0.19711417291857533,0.045508417059954606,0.10427397929514311,0.173875578818021,0.11508659056398694,0.2152097657545338,0.06531648597573729,0.047105724334307895,208
1041,1041.0,,0.08918910505894148,0.04705577874298964,0.2691719399131598,0.16096802079274294,0.05821442266267062,0.03738331208729339,0.104069582183353,0.08863631957778867,0.3879006682119091,0.036458889046421174,0.10918360106140018,0.07585142729972119,0.06652666774498328,208
1042,1042.0,,0.2400838455896407,0.2573444185864239,0.22396565208054925,0.33383619782598717,0.08209626470435655,0.40602038794707185,0.10886436391357729,0.1903242588461819,0.3167058958135183,0.08042415048646981,0.07653795701524804,0.22530567497646442,0.149218862529226,208
1043,1043.0,,0.04481308570509085,0.1515260551276578,0.15989545911435038,0.2560280586152405,0.14831734023055343,0.40643152091326906,0.10528868386315557,0.3469224827267934,0.19952729073816214,0.22994304858219894,0.07386018404072607,0.08447859325890694,0.11740982366998454,208
1044,1044.0,,0.14303242705616467,0.37485655001064305,0.27654672765221855,0.34954364619608613,0.04207243829398965,0.3913193139887514,0.256916811418545,0.21570763915785607,0.14796182040085842,0.18123371822650955,0.23474836925941833,0.4376329101375288,0.1644448190248226,208
1045,1045.0,,0.1526769879801515,0.27135576466221506,0.12552227559382284,0.35152284509811116,0.2760780070376231,0.17727633348150035,0.22581845266797732,0.3099457648860683,0.22203608154094048,0.3050022747092405,0.2039231823869776,0.21232071077103096,0.17101317348711711,209
1046,1046.0,,0.1972966194860338,0.09872976040191271,0.07571059382178982,0.1144287774071921,0.29172266651457,0.054136739384902516,0.023372252002327277,0.097416188106259,0.3404793560368713,0.08983659200304103,0.1261187864797646,0.3495005454915589,0.06962850556341633,209
1047,1047.0,,0.17798595159797576,0.02065297833054657,0.20727357503277583,0.04574776990513147,0.15117338216192916,0.0877131416650451,0.06081479390735659,0.11576970676603394,0.05749533599233797,0.0778131719568031,0.14123045415849358,0.053044670092401276,0.02846155587016857,209
1048,1048.0,,0.17991529883018412,0.16774923747842127,0.16647377853434123,0.3164832016144359,0.27124154655030647,0.19545617689769035,0.2445665195228676,0.2514247156146958,0.18509379562651934,0.20621998277825299,0.2655767368838313,0.3099857138712541,0.14868514820536455,209
1049,1049.0,,0.16399107865749413,0.3783585344766171,0.07187021435259736,0.5204488682751538,0.26486782641322526,0.36963374016986295,0.19759717898865367,0.40324382913455087,0.35160796741118,0.41015537832193594,0.11721208532288628,0.21850049002468874,0.24179650866697186,209
1050,1050.0,,0.07925430129005025,0.20829304744388308,0.05351785731831319,0.11733539094479202,0.11637603291568845,0.04137293422144936,0.17219696809727222,0.08703800181582715,0.10324169399509599,0.05990579892203857,0.06528681924735814,0.17837308840324523,0.06818553143462362,210
1051,1051.0,,0.06811936294564264,0.08001084297954061,0.1582899403874751,0.10956543871219379,0.11138767252040745,0.0377047236905921,0.21004601731286757,0.12358194468275625,0.06476133837802045,0.11120530892763424,0.18085373229666232,0.11702718123802452,0.05485684504033098,210
1052,1052.0,,0.02719356717194532,0.18667262049904945,0.08022746515819042,0.16659312503031712,0.08716442707680423,0.24282288756737694,0.11643444741249871,0.19748395219475376,0.09240180129706735,0.20366728210358548,0.10229346462754249,0.24605947671620076,0.08463720480929696,210
1053,1053.0,,0.04918540380212563,0.1757558090265745,0.3146251442826167,0.2141886666323699,0.1140535336597811,0.1581761749305661,0.2738239386109877,0.13218939508637265,0.06564225295068339,0.0838614090638756,0.11278063236788674,0.1580252085277684,0.10071324460976575,210
1054,1054.0,,0.11665132961537363,0.36149430292312823,0.10681144995792966,0.21862373451870235,0.109985009707065,0.47447647584239117,0.38840754967817115,0.36080015784598063,0.34308427765892313,0.22894892947492274,0.2722069795503728,0.24469363610116185,0.11958672565569312,210
1055,1055.0,,0.09672806336991259,0.18579262323036264,0.15184063702942605,0.2500016661062588,0.1712727683584596,0.15395222872710324,0.06151532451652503,0.10556900823632737,0.15358633653063772,0.12464661650563758,0.3129971100689567,0.13135488547725438,0.11831045342955326,211
1056,1056.0,,0.21748659507332677,0.24258194126572238,0.21458536942484197,0.07721055513159991,0.036860140216414886,0.1830123528778526,0.2215379381753508,0.04311519071347667,0.18403901929945007,0.05407863280057675,0.22145847202221197,0.10589496707160603,0.051344560062569204,211
1057,1057.0,,0.25103657169277355,0.5627765784816593,0.2521803565844111,0.6671221028156809,0.29801922654145085,0.6124580011909321,0.24723238024465394,0.26577271074205294,0.2866884993425772,0.4590867121248935,0.14116375505607717,0.332831683845581,0.313304055237324,211
1058,1058.0,,0.10130256142264896,0.23387568700081948,0.1835640462261323,0.08696969812429126,0.34038735500175715,0.1583546475865067,0.08019259482949884,0.05981277456797177,0.08049117565716736,0.057538985066345985,0.12227097128452571,0.007019035957423749,0.07174287475599264,211
1059,1059.0,,0.19708425211950292,0.29817076877082926,0.140564614179095,0.340088745145269,0.15000773305674486,0.07586212762918358,0.28764241076460917,0.055497206957031454,0.22708523685476345,0.1422340804070327,0.32705516924939654,0.07017367982267567,0.15894402659791104,211
