,block,CRSDepTime_min,CRSElapsedTime,DayOfWeek,Distance,Month,Year,dest_lat,dest_long,origin_lat,origin_long,FDDS,block_group
2897,2897.0,826382.5183472933,97636.86411781414,46.15355001757858,4416935.212429541,128.49216363129435,2.5815768531184693,583.2089368065879,6059.617740452185,461.0019487392999,4125.891374109656,2519501.960952924,579
2898,2898.0,831084.3497883215,93717.59628056671,44.735613235199125,4904323.855309729,166.2251483315539,2.990434528201659,583.2089368065879,6059.617740452185,518.9013450438712,3848.623869274833,2797457.649465973,579
2899,2899.0,987305.2114154813,109441.92333891356,45.56293611873101,4785420.266717026,128.0785584845545,2.990434528201864,583.2089368065879,6059.617740452185,528.6550033425826,4900.691994395413,2729649.520011388,579
2900,2900.0,784215.3703749641,43249.96343784024,46.0405898118658,3239008.1728417072,171.452855421946,2.4960265894071725,271.39830372196633,2736.624756952546,104.81618844900073,6458.41721248232,1847448.3513394843,580
2901,2901.0,734974.9600436225,22639.682604076617,43.244249307016545,5541236.174533336,152.4752717860924,2.5815768531184533,595.1040015804916,4928.517965848387,131.4008911286572,5058.893290771855,3160592.5186307854,580
2902,2902.0,750985.199556993,51790.22692258743,53.541829286474695,6924454.788421148,181.62042826916036,2.9904345282017,595.1040015804916,4928.517965848387,293.8471577671629,6462.571365970287,3949440.5332211554,580
2903,2903.0,1113484.469746985,101096.49276628402,45.40376935547214,4758732.925318666,148.0893877066418,2.9904345282017673,595.1040015804916,4928.517965848387,428.8042765445299,11885.83788390199,2714348.346435436,580
2904,2904.0,1093059.0618428588,71926.93336974378,41.39981740382608,5238290.900107007,135.87594151491285,3.73763682010257,273.9737125542377,3473.227129442953,258.1974750352815,3272.9601836971133,2987688.852522256,580
2905,2905.0,909692.0926494933,92577.78974923477,58.18493990911125,4401530.399899917,146.760835896459,2.7480973269799094,612.9245610399181,5370.351650696866,543.0260094141165,5152.874489965333,2510661.4312362853,581
2906,2906.0,1059725.7234769135,93551.54882561557,41.91563820648604,5053721.855957953,110.49582158804554,2.496026589407229,612.9245610399181,5370.351650696866,568.2773428034509,4589.761117755687,2882602.6729744878,581
2907,2907.0,1067718.8972488493,68903.68244941035,37.2470589919052,4700654.047279735,176.67268995156158,2.990434528201708,612.9245610399181,5370.351650696866,585.4047537072609,4631.484655100203,2681249.6151967086,581
2908,2908.0,819628.2352942377,70152.6575228161,53.943293520984014,4690378.045440431,160.7785964561227,2.7480973269798583,612.9245610399181,5370.351650696866,341.35091975465036,4317.6839936320375,2675388.0818862426,581
2909,2909.0,885361.4746190403,92191.49794031517,46.694649040153635,4388121.88297271,112.62784273302358,2.7480973269799875,612.9245610399181,5370.351650696866,422.5879875382248,4780.156139000087,2503013.553138936,581
2910,2910.0,1060789.9414615985,75909.21609310561,46.140711938711696,3910580.4312306466,152.5682205639631,2.5815768531184853,309.957462583286,4513.443204293913,523.147747135265,4927.317001863612,2230592.9634867804,582
